7.041562, -8.332945, 1.568008, 1.070578
7.041592, -8.322239, 1.568008, 1.070636
7.041622, -8.311532, 1.568008, 1.070691
7.041652, -8.300825, 1.568008, 1.070744
7.041682, -8.290117, 1.568008, 1.070793
7.041712, -8.279409, 1.568008, 1.070841
7.041742, -8.268701, 1.568008, 1.070886
7.041771, -8.257991, 1.568008, 1.070930
7.041801, -8.247282, 1.568008, 1.070971
7.041831, -8.236572, 1.568008, 1.071010
7.041861, -8.225862, 1.568008, 1.071047
7.041891, -8.215151, 1.568008, 1.071083
7.041921, -8.204440, 1.568008, 1.071117
7.041951, -8.193729, 1.568008, 1.071149
7.041980, -8.183017, 1.568008, 1.071179
7.042010, -8.172306, 1.568008, 1.071209
7.042040, -8.161593, 1.568008, 1.071237
7.042070, -8.150881, 1.568008, 1.071263
7.042100, -8.140168, 1.568008, 1.071288
7.042130, -8.129455, 1.568008, 1.071312
7.042160, -8.118742, 1.568008, 1.071335
7.042190, -8.108029, 1.568008, 1.071357
7.042219, -8.097315, 1.568008, 1.071378
7.042249, -8.086601, 1.568008, 1.071398
7.042279, -8.075887, 1.568008, 1.071417
7.042309, -8.065173, 1.568008, 1.071435
7.042339, -8.054459, 1.568008, 1.071452
7.042369, -8.043744, 1.568008, 1.071468
7.042399, -8.033029, 1.568008, 1.071484
7.042429, -8.022314, 1.568008, 1.071498
7.042458, -8.011599, 1.568008, 1.071512
7.042488, -8.000884, 1.568008, 1.071526
7.042518, -7.990169, 1.568008, 1.071539
7.042548, -7.979454, 1.568008, 1.071551
7.042578, -7.968738, 1.568008, 1.071562
7.042608, -7.958022, 1.568008, 1.071573
7.042638, -7.947307, 1.568008, 1.071584
7.042668, -7.936591, 1.568008, 1.071594
7.042697, -7.925875, 1.568008, 1.071603
7.042727, -7.915159, 1.568008, 1.071612
7.042757, -7.904443, 1.568008, 1.071621
7.042787, -7.893726, 1.568008, 1.071629
7.042817, -7.883010, 1.568008, 1.071637
7.042847, -7.872294, 1.568008, 1.071645
7.042877, -7.861577, 1.568008, 1.071652
7.042907, -7.850861, 1.568008, 1.071659
7.042937, -7.840144, 1.568008, 1.071665
7.042966, -7.829428, 1.568008, 1.071671
7.042996, -7.818711, 1.568008, 1.071677
7.043026, -7.807994, 1.568008, 1.071683
7.043026, -7.807994, 1.568008, 1.071683
7.043056, -7.797277, 1.568008, 1.071688
7.043086, -7.786560, 1.568008, 1.071693
7.043116, -7.775844, 1.568008, 1.071698
7.043146, -7.765127, 1.568008, 1.071702
7.043176, -7.754410, 1.568008, 1.071707
7.043176, -7.754410, 1.568008, 1.071707
7.043205, -7.743693, 1.568008, 1.071711
7.043235, -7.732975, 1.568008, 1.071715
7.043265, -7.722258, 1.568008, 1.071719
7.043295, -7.711541, 1.568008, 1.071722
7.043325, -7.700824, 1.568008, 1.071726
7.043355, -7.690107, 1.568008, 1.071729
7.043385, -7.679389, 1.568008, 1.071732
7.043415, -7.668672, 1.568008, 1.071735
7.043445, -7.657955, 1.568008, 1.071738
7.043474, -7.647238, 1.568008, 1.071741
7.043504, -7.636520, 1.568008, 1.071743
7.043534, -7.625803, 1.568008, 1.071746
7.043564, -7.615085, 1.568008, 1.071748
7.043594, -7.604368, 1.568008, 1.071750
7.043624, -7.593650, 1.568008, 1.071752
7.043654, -7.582933, 1.568008, 1.071754
7.043684, -7.572215, 1.568008, 1.071756
7.043713, -7.561498, 1.568008, 1.071758
7.043743, -7.550780, 1.568008, 1.071760
7.043773, -7.540063, 1.568008, 1.071761
7.043803, -7.529345, 1.568008, 1.071763
7.043833, -7.518628, 1.568008, 1.071764
7.043863, -7.507910, 1.568008, 1.071766
7.043893, -7.497192, 1.568008, 1.071767
7.043923, -7.486475, 1.568008, 1.071768
7.043953, -7.475757, 1.568008, 1.071770
7.043982, -7.465039, 1.568008, 1.071771
7.044012, -7.454322, 1.568008, 1.071772
7.044042, -7.443604, 1.568008, 1.071773
7.044072, -7.432886, 1.568008, 1.071774
7.044102, -7.422169, 1.568008, 1.071775
7.044132, -7.411451, 1.568008, 1.071776
7.044162, -7.400733, 1.568008, 1.071777
7.044192, -7.390015, 1.568008, 1.071778
7.044221, -7.379298, 1.568008, 1.071778
7.044251, -7.368580, 1.568008, 1.071779
7.044281, -7.357862, 1.568008, 1.071780
7.044311, -7.347144, 1.568008, 1.071781
7.044341, -7.336427, 1.568008, 1.071781
7.044371, -7.325709, 1.568008, 1.071782
7.044401, -7.314991, 1.568008, 1.071783
7.044431, -7.304273, 1.568008, 1.071783
7.044461, -7.293556, 1.568008, 1.071784
7.044490, -7.282838, 1.568008, 1.071784
7.044520, -7.272120, 1.568008, 1.071785
7.044550, -7.261402, 1.568008, 1.071785
7.044580, -7.250684, 1.568008, 1.071786
7.044610, -7.239967, 1.568008, 1.071786
7.044640, -7.229249, 1.568008, 1.071786
7.044670, -7.218531, 1.568008, 1.071787
7.044700, -7.207813, 1.568008, 1.071787
7.044730, -7.197095, 1.568008, 1.071787
7.044759, -7.186377, 1.568008, 1.071788
7.044789, -7.175660, 1.568008, 1.071788
7.044819, -7.164942, 1.568008, 1.071788
7.044849, -7.154224, 1.568008, 1.071789
7.044879, -7.143506, 1.568008, 1.071789
7.044909, -7.132788, 1.568008, 1.071789
7.044939, -7.122070, 1.568008, 1.071789
7.044969, -7.111352, 1.568008, 1.071790
7.044998, -7.100635, 1.568008, 1.071790
7.045028, -7.089917, 1.568008, 1.071790
7.045058, -7.079199, 1.568008, 1.071790
7.045088, -7.068481, 1.568008, 1.071791
7.045118, -7.057763, 1.568008, 1.071791
7.045148, -7.047045, 1.568008, 1.071791
7.045178, -7.036327, 1.568008, 1.071791
7.045208, -7.025610, 1.568008, 1.071791
7.045238, -7.014892, 1.568008, 1.071791
7.045267, -7.004174, 1.568008, 1.071792
7.045297, -6.993456, 1.568008, 1.071792
7.045327, -6.982738, 1.568008, 1.071792
7.045357, -6.972020, 1.568008, 1.071792
7.045387, -6.961302, 1.568008, 1.071792
7.045417, -6.950584, 1.568008, 1.071792
7.045447, -6.939867, 1.568008, 1.071792
7.045477, -6.929149, 1.568008, 1.071792
7.045507, -6.918431, 1.568008, 1.071792
7.045536, -6.907713, 1.568008, 1.071793
7.045566, -6.896995, 1.568008, 1.071793
7.045596, -6.886277, 1.568008, 1.071793
7.045626, -6.875559, 1.568008, 1.071793
7.045656, -6.864841, 1.568008, 1.071793
7.045686, -6.854124, 1.568008, 1.071793
7.045716, -6.843406, 1.568008, 1.071793
7.045746, -6.832688, 1.568008, 1.071793
7.045775, -6.821970, 1.568008, 1.071793
7.045805, -6.811252, 1.568008, 1.071793
7.045835, -6.800534, 1.568008, 1.071793
7.045865, -6.789816, 1.568008, 1.071793
7.045895, -6.779098, 1.568008, 1.071793
7.045925, -6.768380, 1.568008, 1.071793
7.045955, -6.757662, 1.568008, 1.071793
7.045985, -6.746945, 1.568008, 1.071794
7.046015, -6.736227, 1.568008, 1.071794
7.046015, -6.736227, 1.568008, 1.071794
7.046044, -6.725509, 1.568008, 1.071794
7.046074, -6.714791, 1.568008, 1.071794
7.046104, -6.704073, 1.568008, 1.071794
7.046134, -6.693355, 1.568008, 1.071794
7.046164, -6.682637, 1.568008, 1.071794
7.046194, -6.671919, 1.568008, 1.071794
7.046224, -6.661201, 1.568008, 1.071794
7.046254, -6.650484, 1.568008, 1.071794
7.046284, -6.639766, 1.568008, 1.071794
7.046313, -6.629048, 1.568008, 1.071794
7.046343, -6.618330, 1.568008, 1.071794
7.046373, -6.607612, 1.568008, 1.071794
7.046403, -6.596894, 1.568008, 1.071794
7.046433, -6.586176, 1.568008, 1.071794
7.046463, -6.575458, 1.568008, 1.071794
7.046493, -6.564740, 1.568008, 1.071794
7.046523, -6.554022, 1.568008, 1.071794
7.046552, -6.543305, 1.568008, 1.071794
7.046582, -6.532587, 1.568008, 1.071794
7.046612, -6.521869, 1.568008, 1.071794
7.046642, -6.511151, 1.568008, 1.071794
7.046672, -6.500433, 1.568008, 1.071794
7.046702, -6.489715, 1.568008, 1.071794
7.046732, -6.478997, 1.568008, 1.071794
7.046732, -6.478997, 1.568008, 1.071794
7.046762, -6.468279, 1.568008, 1.071794
7.046792, -6.457561, 1.568008, 1.071794
7.046821, -6.446843, 1.568008, 1.071794
7.046851, -6.436126, 1.568008, 1.071794
7.046881, -6.425408, 1.568008, 1.071794
7.046911, -6.414690, 1.568008, 1.071794
7.046941, -6.403972, 1.568008, 1.071794
7.046971, -6.393254, 1.568008, 1.071794
7.047001, -6.382536, 1.568008, 1.071794
7.047031, -6.371818, 1.568008, 1.071794
7.047061, -6.361100, 1.568008, 1.071794
7.047090, -6.350382, 1.568008, 1.071794
7.047120, -6.339664, 1.568008, 1.071794
7.047150, -6.328947, 1.568008, 1.071794
7.047180, -6.318229, 1.568008, 1.071794
7.047210, -6.307511, 1.568008, 1.071794
7.047240, -6.296793, 1.568008, 1.071794
7.047270, -6.286075, 1.568008, 1.071794
7.047300, -6.275357, 1.568008, 1.071794
7.047329, -6.264639, 1.568008, 1.071794
7.047359, -6.253921, 1.568008, 1.071794
7.047389, -6.243203, 1.568008, 1.071794
7.047419, -6.232485, 1.568008, 1.071794
7.047449, -6.221768, 1.568008, 1.071794
7.047479, -6.211050, 1.568008, 1.071794
7.047509, -6.200332, 1.568008, 1.071794
7.047539, -6.189614, 1.568008, 1.071794
7.047569, -6.178896, 1.568008, 1.071794
7.047598, -6.168178, 1.568008, 1.071794
7.047628, -6.157460, 1.568008, 1.071794
7.047658, -6.146742, 1.568008, 1.071794
7.047688, -6.136024, 1.568008, 1.071794
7.047718, -6.125306, 1.568008, 1.071794
7.047748, -6.114589, 1.568008, 1.071794
7.047778, -6.103871, 1.568008, 1.071794
7.047808, -6.093153, 1.568008, 1.071794
7.047838, -6.082435, 1.568008, 1.071794
7.047867, -6.071717, 1.568008, 1.071794
7.047897, -6.060999, 1.568008, 1.071794
7.047927, -6.050281, 1.568008, 1.071794
7.047957, -6.039563, 1.568008, 1.071794
7.047987, -6.028845, 1.568008, 1.071794
7.048017, -6.018127, 1.568008, 1.071794
7.048047, -6.007410, 1.568008, 1.071794
7.048077, -5.996692, 1.568008, 1.071794
7.048106, -5.985974, 1.568008, 1.071794
7.048136, -5.975256, 1.568008, 1.071794
7.048166, -5.964538, 1.568008, 1.071794
7.048196, -5.953820, 1.568008, 1.071794
7.048226, -5.943102, 1.568008, 1.071794
7.048256, -5.932384, 1.568008, 1.071794
7.048286, -5.921666, 1.568008, 1.071794
7.048316, -5.910948, 1.568008, 1.071794
7.048346, -5.900230, 1.568008, 1.071794
7.048375, -5.889513, 1.568008, 1.071794
7.048405, -5.878795, 1.568008, 1.071794
7.048435, -5.868077, 1.568008, 1.071794
7.048465, -5.857359, 1.568008, 1.071794
7.048495, -5.846641, 1.568008, 1.071794
7.048525, -5.835923, 1.568008, 1.071794
7.048555, -5.825205, 1.568008, 1.071794
7.048585, -5.814487, 1.568008, 1.071794
7.048615, -5.803769, 1.568008, 1.071794
7.048644, -5.793051, 1.568008, 1.071794
7.048674, -5.782334, 1.568008, 1.071794
7.048704, -5.771616, 1.568008, 1.071794
7.048734, -5.760898, 1.568008, 1.071794
7.048764, -5.750180, 1.568008, 1.071794
7.048794, -5.739462, 1.568008, 1.071794
7.048824, -5.728744, 1.568008, 1.071794
7.048854, -5.718026, 1.568008, 1.071794
7.048883, -5.707308, 1.568008, 1.071794
7.048913, -5.696590, 1.568008, 1.071794
7.048943, -5.685872, 1.568008, 1.071794
7.048973, -5.675155, 1.568008, 1.071794
7.049003, -5.664437, 1.568008, 1.071794
7.049033, -5.653719, 1.568008, 1.071794
7.049063, -5.643001, 1.568008, 1.071794
7.049093, -5.632283, 1.568008, 1.071794
7.049123, -5.621565, 1.568008, 1.071794
7.049152, -5.610847, 1.568008, 1.071794
7.049182, -5.600129, 1.568008, 1.071794
7.049212, -5.589411, 1.568008, 1.071794
7.049242, -5.578693, 1.568008, 1.071794
7.049272, -5.567976, 1.568008, 1.071794
7.049302, -5.557258, 1.568008, 1.071794
7.049332, -5.546540, 1.568008, 1.071794
7.049362, -5.535822, 1.568008, 1.071794
7.049392, -5.525104, 1.568008, 1.071794
7.049421, -5.514386, 1.568008, 1.071794
7.049451, -5.503668, 1.568008, 1.071794
7.049481, -5.492950, 1.568008, 1.071794
7.049511, -5.482232, 1.568008, 1.071794
7.049541, -5.471514, 1.568008, 1.071794
7.049571, -5.460796, 1.568008, 1.071794
7.049601, -5.450079, 1.568008, 1.071794
7.049631, -5.439361, 1.568008, 1.071794
7.049660, -5.428643, 1.568008, 1.071794
7.049690, -5.417925, 1.568008, 1.071794
7.049720, -5.407207, 1.568008, 1.071794
7.049750, -5.396489, 1.568008, 1.071794
7.049780, -5.385771, 1.568008, 1.071794
7.049810, -5.375053, 1.568008, 1.071794
7.049840, -5.364335, 1.568008, 1.071794
7.049870, -5.353617, 1.568008, 1.071794
7.049900, -5.342900, 1.568008, 1.071794
7.049929, -5.332182, 1.568008, 1.071794
7.049959, -5.321464, 1.568008, 1.071794
7.049989, -5.310746, 1.568008, 1.071794
7.050019, -5.300028, 1.568008, 1.071794
7.050049, -5.289310, 1.568008, 1.071794
7.050079, -5.278592, 1.568008, 1.071794
7.050109, -5.267874, 1.568008, 1.071794
7.050139, -5.257156, 1.568008, 1.071794
7.050169, -5.246438, 1.568008, 1.071794
7.050198, -5.235721, 1.568008, 1.071794
7.050228, -5.225003, 1.568008, 1.071794
7.050258, -5.214285, 1.568008, 1.071794
7.050288, -5.203567, 1.568008, 1.071794
7.050318, -5.192849, 1.568008, 1.071794
7.050348, -5.182131, 1.568008, 1.071794
7.050378, -5.171413, 1.568008, 1.071794
7.050408, -5.160695, 1.568008, 1.071794
7.050437, -5.149977, 1.568008, 1.071794
7.050467, -5.139259, 1.568008, 1.071794
7.050497, -5.128542, 1.568008, 1.071794
7.050527, -5.117824, 1.568008, 1.071794
7.050557, -5.107106, 1.568008, 1.071794
7.050557, -5.107106, 1.568008, 1.071794
7.050587, -5.096388, 1.568008, 1.071794
7.050617, -5.085670, 1.568008, 1.071794
7.050647, -5.074952, 1.568008, 1.071794
7.050677, -5.064234, 1.568008, 1.071794
7.050706, -5.053516, 1.568008, 1.071794
7.050736, -5.042798, 1.568008, 1.071794
7.050766, -5.032080, 1.568008, 1.071794
7.050796, -5.021362, 1.568008, 1.071794
7.050826, -5.010645, 1.568008, 1.071794
7.050856, -4.999927, 1.568008, 1.071794
7.050886, -4.989209, 1.568008, 1.071794
7.050916, -4.978491, 1.568008, 1.071794
7.050946, -4.967773, 1.568008, 1.071794
7.050975, -4.957055, 1.568008, 1.071794
7.051005, -4.946337, 1.568008, 1.071794
7.051005, -4.946337, 1.568008, 1.071794
7.051005, -4.946337, 1.568008, 1.071794
7.051035, -4.935619, 1.568008, 1.071794
7.051065, -4.924901, 1.568008, 1.071794
7.051095, -4.914183, 1.568008, 1.071794
7.051125, -4.903466, 1.568008, 1.071794
7.051155, -4.892748, 1.568008, 1.071794
7.051185, -4.882030, 1.568008, 1.071794
7.051214, -4.871312, 1.568008, 1.071794
7.051244, -4.860594, 1.568008, 1.071794
7.051274, -4.849876, 1.568008, 1.071794
7.051304, -4.839158, 1.568008, 1.071794
7.051334, -4.828440, 1.568008, 1.071794
7.051364, -4.817722, 1.568008, 1.071794
7.051394, -4.807004, 1.568008, 1.071794
7.051424, -4.796287, 1.568008, 1.071794
7.051454, -4.785569, 1.568008, 1.071794
7.051454, -4.785569, 1.568008, 1.071794
7.051483, -4.774851, 1.568008, 1.071794
7.051513, -4.764133, 1.568008, 1.071794
7.051543, -4.753415, 1.568008, 1.071794
7.051573, -4.742697, 1.568008, 1.071794
7.051603, -4.731979, 1.568008, 1.071794
7.051633, -4.721261, 1.568008, 1.071794
7.051633, -4.721261, 1.568008, 1.071794
7.051663, -4.710543, 1.568008, 1.071794
7.051663, -4.710543, 1.568008, 1.071794
7.051693, -4.699825, 1.568008, 1.071794
7.051723, -4.689108, 1.568008, 1.071794
7.051723, -4.689108, 1.568008, 1.071794
7.051752, -4.678390, 1.568008, 1.071794
7.051782, -4.667672, 1.568008, 1.071794
7.051812, -4.656954, 1.568008, 1.071794
7.051842, -4.646236, 1.568008, 1.071794
7.051872, -4.635518, 1.568008, 1.071794
7.051902, -4.624800, 1.568008, 1.071794
7.051932, -4.614082, 1.568008, 1.071794
7.051962, -4.603364, 1.568008, 1.071794
7.051991, -4.592646, 1.568008, 1.071794
7.052021, -4.581928, 1.568008, 1.071794
7.052051, -4.571211, 1.568008, 1.071794
7.052081, -4.560493, 1.568008, 1.071794
7.052111, -4.549775, 1.568008, 1.071794
7.052141, -4.539057, 1.568008, 1.071794
7.052171, -4.528339, 1.568008, 1.071794
7.052201, -4.517621, 1.568008, 1.071794
7.052231, -4.506903, 1.568008, 1.071794
7.052260, -4.496185, 1.568008, 1.071794
7.052290, -4.485467, 1.568008, 1.071794
7.052320, -4.474749, 1.568008, 1.071794
7.052350, -4.464032, 1.568008, 1.071794
7.052380, -4.453314, 1.568008, 1.071794
7.052410, -4.442596, 1.568008, 1.071794
7.052440, -4.431878, 1.568008, 1.071794
7.052470, -4.421160, 1.568008, 1.071794
7.052500, -4.410442, 1.568008, 1.071794
7.052529, -4.399724, 1.568008, 1.071794
7.052559, -4.389006, 1.568008, 1.071794
7.052589, -4.378288, 1.568008, 1.071794
7.052619, -4.367570, 1.568008, 1.071794
7.052649, -4.356853, 1.568008, 1.071794
7.052679, -4.346135, 1.568008, 1.071794
7.052709, -4.335417, 1.568008, 1.071794
7.052739, -4.324699, 1.568008, 1.071794
7.052768, -4.313981, 1.568008, 1.071794
7.052798, -4.303263, 1.568008, 1.071794
7.052828, -4.292545, 1.568008, 1.071794
7.052858, -4.281827, 1.568008, 1.071794
7.052888, -4.271109, 1.568008, 1.071794
7.052918, -4.260391, 1.568008, 1.071794
7.052948, -4.249674, 1.568008, 1.071794
7.052978, -4.238956, 1.568008, 1.071794
7.053008, -4.228238, 1.568008, 1.071794
7.053037, -4.217520, 1.568008, 1.071794
7.053067, -4.206802, 1.568008, 1.071794
7.053097, -4.196084, 1.568008, 1.071794
7.053127, -4.185366, 1.568008, 1.071794
7.053157, -4.174648, 1.568008, 1.071794
7.053157, -4.174648, 1.568008, 1.071794
7.053187, -4.163930, 1.568008, 1.071794
7.053217, -4.153212, 1.568008, 1.071794
7.053247, -4.142494, 1.568008, 1.071794
7.053277, -4.131777, 1.568008, 1.071794
7.053306, -4.121059, 1.568008, 1.071794
7.053336, -4.110341, 1.568008, 1.071794
7.053366, -4.099623, 1.568008, 1.071794
7.053396, -4.088905, 1.568008, 1.071794
7.053426, -4.078187, 1.568008, 1.071794
7.053456, -4.067469, 1.568008, 1.071794
7.053486, -4.056751, 1.568008, 1.071794
7.053516, -4.046033, 1.568008, 1.071794
7.053545, -4.035315, 1.568008, 1.071794
7.053575, -4.024598, 1.568008, 1.071794
7.053605, -4.013880, 1.568008, 1.071794
7.053635, -4.003162, 1.568008, 1.071794
7.053665, -3.992444, 1.568008, 1.071794
7.053695, -3.981726, 1.568008, 1.071794
7.053725, -3.971008, 1.568008, 1.071794
7.053755, -3.960290, 1.568008, 1.071794
7.053785, -3.949572, 1.568008, 1.071794
7.053814, -3.938854, 1.568008, 1.071794
7.053844, -3.928136, 1.568008, 1.071794
7.053874, -3.917419, 1.568008, 1.071794
7.053904, -3.906701, 1.568008, 1.071794
7.053934, -3.895983, 1.568008, 1.071794
7.053964, -3.885265, 1.568008, 1.071794
7.053994, -3.874547, 1.568008, 1.071794
7.054024, -3.863829, 1.568008, 1.071794
7.054054, -3.853111, 1.568008, 1.071794
7.054083, -3.842393, 1.568008, 1.071794
7.054113, -3.831675, 1.568008, 1.071794
7.054143, -3.820957, 1.568008, 1.071794
7.054173, -3.810240, 1.568008, 1.071794
7.054203, -3.799522, 1.568008, 1.071794
7.054233, -3.788804, 1.568008, 1.071794
7.054263, -3.778086, 1.568008, 1.071794
7.054293, -3.767368, 1.568008, 1.071794
7.054322, -3.756650, 1.568008, 1.071794
7.054352, -3.745932, 1.568008, 1.071794
7.054382, -3.735214, 1.568008, 1.071794
7.054412, -3.724496, 1.568008, 1.071794
7.054442, -3.713778, 1.568008, 1.071794
7.054472, -3.703061, 1.568008, 1.071794
7.054502, -3.692343, 1.568008, 1.071794
7.054532, -3.681625, 1.568008, 1.071794
7.054562, -3.670907, 1.568008, 1.071794
7.054591, -3.660189, 1.568008, 1.071794
7.054621, -3.649471, 1.568008, 1.071794
7.054651, -3.638753, 1.568008, 1.071794
7.054681, -3.628035, 1.568008, 1.071794
7.054711, -3.617317, 1.568008, 1.071794
7.054741, -3.606599, 1.568008, 1.071794
7.054771, -3.595881, 1.568008, 1.071794
7.054801, -3.585164, 1.568008, 1.071794
7.054801, -3.585164, 1.568008, 1.071794
7.054831, -3.574446, 1.568008, 1.071794
7.054860, -3.563728, 1.568008, 1.071794
7.054890, -3.553010, 1.568008, 1.071794
7.054920, -3.542292, 1.568008, 1.071794
7.054950, -3.531574, 1.568008, 1.071794
7.054950, -3.531574, 1.568008, 1.071794
7.054980, -3.520856, 1.568008, 1.071794
7.055010, -3.510138, 1.568008, 1.071794
7.055040, -3.499420, 1.568008, 1.071794
7.055070, -3.488702, 1.568008, 1.071794
7.055099, -3.477985, 1.568008, 1.071794
7.055129, -3.467267, 1.568008, 1.071794
7.055159, -3.456549, 1.568008, 1.071794
7.055189, -3.445831, 1.568008, 1.071794
7.055219, -3.435113, 1.568008, 1.071794
7.055249, -3.424395, 1.568008, 1.071794
